"city","state_id","id"
"Beach Park","IL","1840011149"
"Lomax","IL","1840011792"
"South Jacksonville","IL","1840012516"
"Albany","IL","1840010175"
"Dieterich","IL","1840012738"
"Keyesport","IL","1840012778"
"Viola","IL","1840011683"
"Carbondale","IL","1840007560"
"Watseka","IL","1840010336"
"Monticello","IL","1840008377"
"Bartlett","IL","1840011246"
"La Grange Park","IL","1840011256"
"Brussels","IL","1840010664"
"Chicago Heights","IL","1840007024"
"Chicago Ridge","IL","1840010146"
"Indian Creek","IL","1840011165"
"Sims","IL","1840012887"
"Dolton","IL","1840011269"
"Kinmundy","IL","1840008614"
"Strasburg","IL","1840012592"
"Forrest","IL","1840011786"
"Elizabethtown","IL","1840013000"
"Sparta","IL","1840009840"
"Toulon","IL","1840010303"
"Stillman Valley","IL","1840011239"
"Plainfield","IL","1840011495"
"Dixon","IL","1840007051"
"Huey","IL","1840012855"
"Phillipstown","IL","1840012927"
"Jonesboro","IL","1840008737"
"Jacksonville","IL","1840008438"
"Coulterville","IL","1840012933"
"Arthur","IL","1840012506"
"Olney","IL","1840009783"
"Girard","IL","1840008490"
"Cabery","IL","1840010289"
"Ste. Marie","IL","1840012760"
"Moline","IL","1840008181"
"Wataga","IL","1840011770"
"Hawthorn Woods","IL","1840011154"
"Olive Branch","IL","1840024793"
"Union Hill","IL","1840011704"
"Newark","IL","1840011507"
"Preston Heights","IL","1840004820"
"Brookfield","IL","1840010142"
"Anna","IL","1840007602"
"Palmer","IL","1840012549"
"Allendale","IL","1840010789"
"Mount Carmel","IL","1840008643"
"Norridge","IL","1840011302"
"Lake Bluff","IL","1840011158"
"Crescent City","IL","1840011858"
"Dwight","IL","1840011783"
"Clinton","IL","1840007255"
"Greenfield","IL","1840008492"
"Franklin Grove","IL","1840011430"
"Hometown","IL","1840007031"
"West Peoria","IL","1840010352"
"Fairfield","IL","1840008641"
"Smithton","IL","1840012878"
"Coatsburg","IL","1840012366"
"Vienna","IL","1840010864"
"La Grange","IL","1840011255"
"Fairmont City","IL","1840012869"
"Metcalf","IL","1840012504"
"River Forest","IL","1840011284"
"Hoffman Estates","IL","1840011263"
"Old Shawneetown","IL","1840012972"
"McClure","IL","1840013019"
"Lewistown","IL","1840008331"
"Mineral","IL","1840011576"
"Adair","IL","1840025539"
"Riverton","IL","1840012448"
"Brocton","IL","1840010586"
"LaPlace","IL","1840025558"
"Hurst","IL","1840007577"
"Morrisonville","IL","1840012546"
"Matteson","IL","1840011293"
"Venetian Village","IL","1840006972"
"Cleveland","IL","1840010244"
"Armington","IL","1840011984"
"Cedarville","IL","1840010105"
"Schram City","IL","1840012644"
"Mount Auburn","IL","1840012547"
"Garden Prairie","IL","1840029736"
"Lake of the Woods","IL","1840029898"
"Carbon Hill","IL","1840010269"
"Woodridge","IL","1840011411"
"Manhattan","IL","1840011490"
"Lena","IL","1840011111"
"Monmouth","IL","1840008283"
"Kansas","IL","1840012501"
"Waukegan","IL","1840010113"
"Fisher","IL","1840012224"
"New Salem","IL","1840012537"
"Manito","IL","1840012210"
"Shumway","IL","1840012741"
"Freeburg","IL","1840012871"
"Westmont","IL","1840011414"
"East Dundee","IL","1840011346"
"Summit","IL","1840011329"
"Ashton","IL","1840011426"
"Fayetteville","IL","1840012870"
"Cerro Gordo","IL","1840010484"
"Buffalo","IL","1840010558"
"Garrett","IL","1840012509"
"Albion","IL","1840007490"
"Hampton","IL","1840011437"
"Mount Sterling","IL","1840008395"
"Alvan","IL","1840073801"
"Baylis","IL","1840012529"
"East Moline","IL","1840008180"
"Bannockburn","IL","1840011148"
"Nason","IL","1840008655"
"De Pue","IL","1840073809"
"Staunton","IL","1840009602"
"University Park","IL","1840029849"
"Otterville","IL","1840009627"
"Roodhouse","IL","1840009604"
"Dunlap","IL","1840011924"
"Dahlgren","IL","1840012929"
"Bryant","IL","1840010386"
"Bardolph","IL","1840012108"
"Momence","IL","1840008259"
"West Salem","IL","1840012890"
"Sherrard","IL","1840011682"
"Bloomingdale","IL","1840011399"
"Rock City","IL","1840011116"
"Millstadt","IL","1840012875"
"Carthage","IL","1840007219"
"Farmersville","IL","1840012639"
"Richmond","IL","1840011138"
"Plainville","IL","1840012370"
"South Barrington","IL","1840011322"
"East Carondelet","IL","1840012868"
"Lily Lake","IL","1840011345"
"Ursa","IL","1840012371"
"Cordova","IL","1840011440"
"Lee","IL","1840011428"
"La Prairie","IL","1840012362"
"Pontoon Beach","IL","1840012797"
"Alhambra","IL","1840010712"
"Joppa","IL","1840013017"
"Ramsey","IL","1840012735"
"Manlius","IL","1840011575"
"Okawville","IL","1840012906"
"Litchfield","IL","1840009601"
"Orland Park","IL","1840011310"
"Jeffersonville","IL","1840073806"
"Ashland","IL","1840012415"
"De Soto","IL","1840012963"
"Volo","IL","1840011182"
"Mazon","IL","1840011617"
"Lima","IL","1840012364"
"Coleta","IL","1840011419"
"Hudson","IL","1840011974"
"Butler","IL","1840010646"
"Midlothian","IL","1840011298"
"Edgewood","IL","1840012739"
"Bellmont","IL","1840012891"
"Astoria","IL","1840012006"
"Pontoosuc","IL","1840012106"
"Oak Run","IL","1840025536"
"Pocahontas","IL","1840012780"
"Palmyra","IL","1840012658"
"Maquon","IL","1840011766"
"DeKalb","IL","1840007033"
"Reynolds","IL","1840011443"
"Stoy","IL","1840012757"
"Sublette","IL","1840011434"
"Hanover Park","IL","1840011251"
"Bushnell","IL","1840007221"
"Tonica","IL","1840011541"
"Hampshire","IL","1840011343"
"Forreston","IL","1840011236"
"Secor","IL","1840011947"
"Capron","IL","1840010112"
"Mount Vernon","IL","1840008654"
"Seaton","IL","1840011681"
"Hoopeston","IL","1840007236"
"Gardner","IL","1840011616"
"Spaulding","IL","1840012457"
"Old Ripley","IL","1840012782"
"Western Springs","IL","1840011333"
"Sigel","IL","1840010614"
"Campton Hills","IL","1840000495"
"Divernon","IL","1840012447"
"Beecher City","IL","1840012737"
"Martinton","IL","1840011861"
"Naplate","IL","1840011538"
"Gages Lake","IL","1840004638"
"Bensenville","IL","1840011398"
"Warren","IL","1840011110"
"La Harpe","IL","1840008342"
"Lake Villa","IL","1840011159"
"Berwyn","IL","1840007027"
"Woodson","IL","1840012515"
"Walnut","IL","1840011584"
"Deer Park","IL","1840011166"
"West Brooklyn","IL","1840011435"
"Streamwood","IL","1840011328"
"Junction","IL","1840012968"
"St. Libory","IL","1840012872"
"Aroma Park","IL","1840011690"
"Newman","IL","1840008437"
"Harrisburg","IL","1840007570"
"Colchester","IL","1840007222"
"Wilsonville","IL","1840012659"
"Dalton City","IL","1840012561"
"Morris","IL","1840008243"
"Latham","IL","1840012307"
"Bentley","IL","1840009410"
"Goreville","IL","1840013003"
"Lexington","IL","1840008326"
"Taylorville","IL","1840009547"
"Park City","IL","1840009133"
"Tuscola","IL","1840010587"
"Morton","IL","1840011991"
"Elmwood","IL","1840008291"
"Shannon","IL","1840011241"
"Waltonville","IL","1840012915"
"Burr Ridge","IL","1840010168"
"Potomac","IL","1840012181"
"Timberlane","IL","1840011147"
"Schaumburg","IL","1840011319"
"Oblong","IL","1840012755"
"Wadsworth","IL","1840011183"
"St. David","IL","1840012015"
"Galatia","IL","1840012974"
"Chatham","IL","1840010560"
"Vandalia","IL","1840010693"
"Tilden","IL","1840012941"
"Godfrey","IL","1840012796"
"Creston","IL","1840011234"
"Taylor Springs","IL","1840012645"
"Carlinville","IL","1840007366"
"Mahomet","IL","1840012232"
"Davis","IL","1840011113"
"Leonore","IL","1840011533"
"Loves Park","IL","1840009130"
"Hartsburg","IL","1840012306"
"Hillcrest","IL","1840011233"
"Catlin","IL","1840010437"
"Cave-In-Rock","IL","1840029873"
"South Elgin","IL","1840013564"
"Palestine","IL","1840012756"
"Cissna Park","IL","1840010338"
"Evansville","IL","1840012935"
"Georgetown","IL","1840008356"
"Oakbrook Terrace","IL","1840008144"
"Seymour","IL","1840025552"
"Peoria","IL","1840009373"
"Redmon","IL","1840012503"
"Kaneville","IL","1840011344"
"Oconee","IL","1840012590"
"Carmi","IL","1840007525"
"Bartelso","IL","1840012852"
"Hutsonville","IL","1840012753"
"Roberts","IL","1840011877"
"Xenia","IL","1840012813"
"Gays","IL","1840012562"
"Thompsonville","IL","1840012957"
"Richview","IL","1840012903"
"Ipava","IL","1840012009"
"Clear Lake","IL","1840010561"
"Skokie","IL","1840011321"
"Gurnee","IL","1840011152"
"Keenes","IL","1840012885"
"Parkersburg","IL","1840012834"
"Montgomery","IL","1840011350"
"Pulaski","IL","1840013024"
"Carterville","IL","1840007575"
"Grayslake","IL","1840011150"
"Allerton","IL","1840029710"
"Congerville","IL","1840011942"
"Alton","IL","1840007424"
"Claremont","IL","1840010755"
"Pleasant Hill","IL","1840012540"
"Germantown","IL","1840012857"
"South Beloit","IL","1840009131"
"Stonefort","IL","1840012977"
"Atwood","IL","1840012507"
"Mount Olive","IL","1840008491"
"Sun River Terrace","IL","1840011705"
"Round Lake","IL","1840011170"
"New Baden","IL","1840012858"
"Chadwick","IL","1840010139"
"Orangeville","IL","1840011117"
"Loami","IL","1840012443"
"Stickney","IL","1840011326"
"Crystal Lawns","IL","1840029896"
"Manchester","IL","1840012567"
"Itasca","IL","1840011400"
"Hopedale","IL","1840011986"
"Winthrop Harbor","IL","1840011178"
"Gilman","IL","1840008288"
"Germantown Hills","IL","1840011943"
"Durand","IL","1840011120"
"Rossville","IL","1840012184"
"Cuba","IL","1840007211"
"Toledo","IL","1840012692"
"Glasford","IL","1840011925"
"Littleton","IL","1840012319"
"Sawyerville","IL","1840012660"
"Neponset","IL","1840011577"
"Westchester","IL","1840011332"
"Keensburg","IL","1840012892"
"Long Point","IL","1840011780"
"Glen Carbon","IL","1840012795"
"Braidwood","IL","1840007090"
"Cicero","IL","1840009186"
"Wilmington","IL","1840010213"
"Ripley","IL","1840012421"
"Ohio","IL","1840011579"
"Carpentersville","IL","1840010149"
"Ingalls Park","IL","1840004818"
"Rock Island","IL","1840009233"
"German Valley","IL","1840011114"
"Benton","IL","1840007543"
"Andover","IL","1840010246"
"Island Lake","IL","1840011155"
"Mechanicsburg","IL","1840012450"
"Walnut Hill","IL","1840012850"
"Sibley","IL","1840011880"
"Frankfort","IL","1840011486"
"Herrick","IL","1840012586"
"Homewood","IL","1840011264"
"Calhoun","IL","1840010754"
"Park Forest","IL","1840011313"
"Joy","IL","1840011677"
"Pecatonica","IL","1840011125"
"Alto Pass","IL","1840010866"
"Avon","IL","1840012007"
"Frankfort Square","IL","1840029897"
"Des Plaines","IL","1840007032"
"Beckemeyer","IL","1840012853"
"Mount Pulaski","IL","1840008373"
"Highland","IL","1840007425"
"LaSalle","IL","1840029891"
"Batavia","IL","1840007035"
"Kildeer","IL","1840011156"
"Williamsville","IL","1840012454"
"Oakland","IL","1840008450"
"Ellsworth","IL","1840011979"
"Royal Lakes","IL","1840073814"
"Ruma","IL","1840012938"
"Muddy","IL","1840012976"
"Damiansville","IL","1840012856"
"Rochelle","IL","1840009179"
"Keithsburg","IL","1840008258"
"The Galena Territory","IL","1840039281"
"Silvis","IL","1840009232"
"Naples","IL","1840009555"
"Liverpool","IL","1840012010"
"Scales Mound","IL","1840011108"
"Cypress","IL","1840013004"
"Grand Ridge","IL","1840011530"
"Poplar Grove","IL","1840011146"
"Elmhurst","IL","1840008142"
"Hamburg","IL","1840012683"
"Harwood Heights","IL","1840011252"
"Atlanta","IL","1840007252"
"Homer","IL","1840012223"
"Mason City","IL","1840008357"
"Bay View Gardens","IL","1840073802"
"Freeport","IL","1840008083"
"Augusta","IL","1840012100"
"Grayville","IL","1840008669"
"Romeoville","IL","1840011489"
"Kewanee","IL","1840008206"
"Lawrenceville","IL","1840008606"
"Crystal Lake","IL","1840006969"
"Belle Prairie City","IL","1840009834"
"Winnetka","IL","1840011317"
"Ava","IL","1840007561"
"Ransom","IL","1840011535"
"Palos Park","IL","1840011312"
"Caseyville","IL","1840010782"
"North Barrington","IL","1840011176"
"Rockwood","IL","1840012937"
"Little York","IL","1840011799"
"Campus","IL","1840010322"
"Stonington","IL","1840012550"
"Columbia","IL","1840007502"
"Raymond","IL","1840012641"
"Windsor","IL","1840010613"
"Adeline","IL","1840010138"
"Grafton","IL","1840008529"
"Oak Park","IL","1840011307"
"Ashley","IL","1840007503"
"Philo","IL","1840012235"
"Oneida","IL","1840009351"
"Willisville","IL","1840012947"
"Sugar Grove","IL","1840011355"
"Fox Lake Hills","IL","1840004637"
"North City","IL","1840073817"
"North Utica","IL","1840073818"
"Geneseo","IL","1840008205"
"Carbon Cliff","IL","1840010191"
"Shiloh","IL","1840012877"
"Grandview","IL","1840012441"
"St. Joseph","IL","1840012230"
"Aledo","IL","1840007139"
"Winchester","IL","1840010604"
"Eldorado","IL","1840008708"
"Gridley","IL","1840011972"
"Ullin","IL","1840013027"
"Enfield","IL","1840012923"
"Riverside","IL","1840011287"
"Rock Falls","IL","1840009202"
"Centreville","IL","1840007485"
"Versailles","IL","1840012423"
"Lake Camelot","IL","1840029900"
"Grant Park","IL","1840011694"
"Belgium","IL","1840012175"
"Joliet","IL","1840008192"
"Jewett","IL","1840012691"
"Lincoln","IL","1840009447"
"Rosewood Heights","IL","1840006059"
"Cutler","IL","1840012945"
"New Milford","IL","1840011124"
"Plattville","IL","1840011509"
"Arenzville","IL","1840012414"
"Millbrook","IL","1840011505"
"White Hall","IL","1840010651"
"Mound Station","IL","1840073816"
"West Chicago","IL","1840010165"
"Minier","IL","1840011990"
"Clifton","IL","1840010339"
"Millington","IL","1840011506"
"Mill Shoals","IL","1840012925"
"Camden","IL","1840010483"
"Bedford Park","IL","1840011247"
"Atkinson","IL","1840010242"
"Palatine","IL","1840011311"
"Mount Prospect","IL","1840011300"
"Findlay","IL","1840012588"
"Williamson","IL","1840012803"
"Illiopolis","IL","1840012444"
"Evergreen Park","IL","1840011273"
"Indian Head Park","IL","1840011265"
"Washburn","IL","1840011949"
"Old Mill Creek","IL","1840011177"
"Hooppole","IL","1840011586"
"Addison","IL","1840010171"
"Prairie du Rocher","IL","1840012936"
"Kingston","IL","1840011335"
"Park Ridge","IL","1840009183"
"Dawson","IL","1840012446"
"Erie","IL","1840011421"
"Ina","IL","1840012912"
"Coffeen","IL","1840007363"
"Arcola","IL","1840007310"
"Leland Grove","IL","1840008432"
"New Canton","IL","1840009546"
"Lenzburg","IL","1840012866"
"Kirkwood","IL","1840011798"
"Westfield","IL","1840012673"
"Maeystown","IL","1840012897"
"Montrose","IL","1840012740"
"Gorham","IL","1840012962"
"Galesburg","IL","1840008277"
"De Witt","IL","1840012315"
"Simpson","IL","1840013006"
"Trenton","GA","1840015529"
"Arnoldsville","GA","1840013695"
"Hoschton","GA","1840014722"
"Thomasville","GA","1840015893"
"McRae-Helena","GA","1840043457"
"Royston","GA","1840014691"
"Pooler","GA","1840014914"
"Waynesboro","GA","1840015742"
"Gillsville","GA","1840013616"
"Rest Haven","GA","1840017972"
"Winder","GA","1840015623"
"Fort Oglethorpe","GA","1840013554"
"Walthourville","GA","1840015840"
"Yonah","GA","1840025846"
"Avera","GA","1840013780"
"Maxeys","GA","1840016758"
"Irondale","GA","1840029456"
"Midway","GA","1840014929"
"Lithia Springs","GA","1840013740"
"Claxton","GA","1840014910"
"Chamblee","GA","1840014775"
"Turin","GA","1840016861"
"Broxton","GA","1840013858"
"Berlin","GA","1840013882"
"Tunnel Hill","GA","1840015527"
"Norwood","GA","1840014818"
"Climax","GA","1840014992"
"Lincolnton","GA","1840015643"
"Mountain City","GA","1840016507"
"Louisville","GA","1840015735"
"Gordon","GA","1840013792"
"Adrian","GA","1840013805"
"Peachtree Corners","GA","1840029447"
"Menlo","GA","1840014679"
"Harlem","GA","1840013749"
"Suwanee","GA","1840015616"
"Damascus","GA","1840014961"
"Rockingham","GA","1840025953"
"Tignall","GA","1840016771"
"Santa Claus","GA","1840015819"
"Willacoochee","GA","1840015875"
"Varnell","GA","1840015528"
"Bartow","GA","1840015736"
"Concord","GA","1840014853"
"Milan","GA","1840014922"
"Porterdale","GA","1840014810"
"Shady Dale","GA","1840018011"
"Gumbranch","GA","1840029263"
"Sharon","GA","1840015692"
"Wadley","GA","1840015738"
"Kings Bay Base","GA","1840035817"
"Villa Rica","GA","1840015679"
"Cedartown","GA","1840014752"
"Hapeville","GA","1840013663"
"Perkins","GA","1840025890"
"Douglasville","GA","1840014804"
"Meigs","GA","1840015892"
"Geneva","GA","1840016957"
"Helen","GA","1840014666"
"Eastman","GA","1840013829"
"Ellijay","GA","1840013575"
"Sycamore","GA","1840015854"
"Millen","GA","1840014867"
"Boston","GA","1840013902"
"Lula","GA","1840015559"
"Doraville","GA","1840014778"
"Rayle","GA","1840017993"
"Lumber City","GA","1840015834"
"East Ellijay","GA","1840013574"
"Pineview","GA","1840017041"
"Fort Valley","GA","1840013819"
"Richmond Hill","GA","1840014913"
"Norristown","GA","1840025895"
"Port Wentworth","GA","1840014915"
"Pearson","GA","1840014971"
"Sandersville","GA","1840015746"
"Montezuma","GA","1840014898"
"Lexington","GA","1840014764"
"Trion","GA","1840016623"
"Hagan","GA","1840013834"
"Demorest","GA","1840014662"
"Dawsonville","GA","1840014677"
"Ailey","GA","1840013831"
"Newnan","GA","1840014833"
"Buford","GA","1840013678"
"East Newnan","GA","1840013097"
"Ila","GA","1840014729"
"Offerman","GA","1840014958"
"Belvedere Park","GA","1840013699"
"Americus","GA","1840013841"
"Doerun","GA","1840014976"
"Junction City","GA","1840016956"
"Commerce","GA","1840014720"
"Oglethorpe","GA","1840014899"
"Tennille","GA","1840015747"
"Edge Hill","GA","1840029409"
"Cecil","GA","1840014975"
"Bowman","GA","1840013652"
"Portal","GA","1840016978"
"Barwick","GA","1840013901"
"Rome","GA","1840014681"
"Riverdale","GA","1840014815"
"Newton","GA","1840014966"
"Cusseta","GA","1840029395"
"Soperton","GA","1840015811"
"Pinehurst","GA","1840014909"
"Denton","GA","1840014936"
"Woodstock","GA","1840015574"
"Powder Springs","GA","1840014755"
"Alamo","GA","1840015824"
"Vinings","GA","1840013687"
"Flowery Branch","GA","1840013611"
"Sautee-Nacoochee","GA","1840140880"
"Ocilla","GA","1840014950"
"Rhine","GA","1840018116"
"Columbus","GA","1840014887"
"Tallapoosa","GA","1840015662"
"Allenhurst","GA","1840013846"
"Stone Mountain","GA","1840015645"
"Adel","GA","1840013879"
"Warm Springs","GA","1840015750"
"Blackshear","GA","1840013870"
"Camak","GA","1840015709"
"Tate City","GA","1840025839"
"Nunez","GA","1840014875"
"Flovilla","GA","1840013767"
"Palmetto","GA","1840014740"
"Brunswick","GA","1840013875"
"Adairsville","GA","1840013620"
"Danielsville","GA","1840014727"
"Talahi Island","GA","1840039168"
"Nicholson","GA","1840014721"
"Bogart","GA","1840015648"
"Sunnyside","GA","1840029459"
"Fitzgerald","GA","1840013855"
"Johns Creek","GA","1840014742"
"Omega","GA","1840014957"
"Ball Ground","GA","1840013623"
"Crooked Creek","GA","1840139859"
"Druid Hills","GA","1840013092"
"Dalton","GA","1840014651"
"Henderson","GA","1840137955"
"Lumpkin","GA","1840015832"
"Whigham","GA","1840015891"
"Manchester","GA","1840015749"
"Centralhatchee","GA","1840016876"
"Rentz","GA","1840014882"
"Walnut Grove","GA","1840015659"
"Isle of Hope","GA","1840013837"
"Berkeley Lake","GA","1840013677"
"Sky Valley","GA","1840015514"
"Hannahs Mill","GA","1840013795"
"Cochran","GA","1840014890"
"Dublin","GA","1840013813"
"Ellenton","GA","1840017122"
"Stillmore","GA","1840015785"
"Franklin","GA","1840013769"
"Talking Rock","GA","1840016628"
"Morven","GA","1840014993"
"Boykin","GA","1840025978"
"Fairmount","GA","1840013595"
"Colbert","GA","1840014725"
"Cordele","GA","1840014934"
"Lenox","GA","1840017112"
"Decatur","GA","1840014777"
"Bellville","GA","1840013835"
"Odum","GA","1840014942"
"Mansfield","GA","1840015691"
"Bostwick","GA","1840013737"
"Abbeville","GA","1840013845"
"Cohutta","GA","1840014650"
"Austell","GA","1840013689"
"Elberton","GA","1840013651"
"Richland","GA","1840014916"
"Tybee Island","GA","1840015831"
"Crawfordville","GA","1840014811"
"Morganton","GA","1840014649"
"Thomaston","GA","1840015776"
"Coleman","GA","1840027003"
"Springfield","GA","1840015803"
"Leesburg","GA","1840014940"
"Hilltop","GA","1840029450"
"Sumner","GA","1840017062"
"Roopville","GA","1840018001"
"Thomson","GA","1840015703"
"Cobbtown","GA","1840014906"
"Gresham Park","GA","1840029454"
"Chattahoochee Hills","GA","1840022892"
"Hardwick","GA","1840013785"
"Tucker","GA","1840013701"
"Hamilton","GA","1840013803"
"Martinez","GA","1840013747"
"Mableton","GA","1840013690"
"Hinesville","GA","1840014931"
"Guyton","GA","1840013823"
"Folkston","GA","1840013903"
"Union Point","GA","1840015686"
"Twin City","GA","1840015788"
"Jackson","GA","1840014836"
"Fargo","GA","1840013893"
"Stonecrest","GA","1840029466"
"Ranger","GA","1840017929"
"Hull","GA","1840014728"
"Brooks","GA","1840015714"
"Toomsboro","GA","1840015774"
"Lone Oak","GA","1840016898"
"Macon","GA","1840043455"
"Lyons","GA","1840015818"
"Roswell","GA","1840014741"
"Nahunta","GA","1840014972"
"Grantville","GA","1840013760"
"Flemington","GA","1840013847"
"Ray City","GA","1840014965"
"Plains","GA","1840014918"
"White","GA","1840015572"
"St. Simons","GA","1840013874"
"Enigma","GA","1840017103"
"Bloomingdale","GA","1840013840"
"Manassas","GA","1840015822"
"Aragon","GA","1840013684"
"Alston","GA","1840015815"
"Canton","GA","1840014703"
"Ideal","GA","1840014900"
"Jefferson","GA","1840014723"
"Hahira","GA","1840013904"
"Hoboken","GA","1840014973"
"Sasser","GA","1840018155"
"Baconton","GA","1840013876"
"Ringgold","GA","1840014652"
"Madison","GA","1840015676"
"Phillipsburg","GA","1840029310"
"Unadilla","GA","1840015828"
"Midville","GA","1840014846"
"Fairview","GA","1840013084"
"Country Club Estates","GA","1840029452"
"Hogansville","GA","1840014852"
"Dahlonega","GA","1840014672"
"Resaca","GA","1840017930"
"Dooling","GA","1840017021"
"Dexter","GA","1840016973"
"Knoxville","GA","1840026999"
"Panthersville","GA","1840013705"
"Between","GA","1840015657"
"Forest Park","GA","1840013750"
"Clayton","GA","1840014636"
"Marietta","GA","1840015633"
"Pelham","GA","1840014967"
"Comer","GA","1840014726"
"Eagle Grove","GA","1840025854"
"LaGrange","GA","1840029147"
"Oliver","GA","1840014863"
"Cherry Log","GA","1840025844"
"Conyers","GA","1840014806"
"Putney","GA","1840013865"
"Blairsville","GA","1840013555"
"Tiger","GA","1840016508"
"Ivey","GA","1840014866"
"Buckhead","GA","1840015677"
"Hiram","GA","1840014758"
"Canon","GA","1840014689"
"Centerville","GA","1840014884"
"Oakwood","GA","1840014697"
"Woodland","GA","1840015781"
"Thunderbolt","GA","1840017030"
"Candler-McAfee","GA","1840073846"
"Indian Springs","GA","1840013552"
"Woodbine","GA","1840015889"
"Hiawassee","GA","1840014645"
"Buena Vista","GA","1840013827"
"Oxford","GA","1840014809"
"Harrison","GA","1840016897"
"Mineral Bluff","GA","1840025841"
"Milledgeville","GA","1840014857"
"Mount Zion","GA","1840014802"
"Carrollton","GA","1840014801"
"Whitemarsh Island","GA","1840029460"
"Rebecca","GA","1840018156"
"Alpharetta","GA","1840013659"
"Jenkinsburg","GA","1840016872"
"Yatesville","GA","1840016946"
"Carl","GA","1840015621"
"Skidaway Island","GA","1840029458"
"Glenwood","GA","1840013833"
"Mount Airy","GA","1840016567"
"Avondale Estates","GA","1840013702"
"Andersonville","GA","1840013842"
"Dudley","GA","1840013814"
"Dock Junction","GA","1840029453"
"Chattanooga Valley","GA","1840029373"
"Baxley","GA","1840013850"
"Howard","GA","1840025898"
"Lakeview","GA","1840013553"
"Jasper","GA","1840014687"
"Remerton","GA","1840014999"
"Warwick","GA","1840015856"
"Snellville","GA","1840015614"
"Crawford","GA","1840014763"
"Euharlee","GA","1840013622"
"Arabi","GA","1840015847"
"Salem","GA","1840029451"
"Bishop","GA","1840015647"
"Bremen","GA","1840013715"
"Robins AFB","GA","1840036023"
"Hazlehurst","GA","1840014937"
"Bowersville","GA","1840015564"
"Satilla","GA","1840025935"
"Nelson","GA","1840014686"
"Griffin","GA","1840013776"
"Coolidge","GA","1840014996"
"Wilmington Island","GA","1840029461"
"Whitesburg","GA","1840015680"
"Moreland","GA","1840016859"
"McDonough","GA","1840015706"
"Davisboro","GA","1840014850"
"Alma","GA","1840013863"
"Tifton","GA","1840015863"
"Homerville","GA","1840014984"
"Warrenton","GA","1840015710"
"Cornelia","GA","1840014661"
"Donalsonville","GA","1840014997"
"Greenville","GA","1840013782"
"Woodbury","GA","1840015751"
"Summerville","GA","1840015554"
"Tallulah Falls","GA","1840016568"
"Clarkston","GA","1840014776"
"Molena","GA","1840014854"
"North High Shoals","GA","1840016783"
"Reed Creek","GA","1840013613"
"College Park","GA","1840014737"
"Good Hope","GA","1840013713"
"Gumlog","GA","1840029455"
"Heron Bay","GA","1840039167"
"Lawrenceville","GA","1840014745"
"Cadwell","GA","1840015796"
"Leary","GA","1840014954"
"Morgan","GA","1840014953"
"Sylvester","GA","1840015855"
"Smithville","GA","1840015852"
"Grovetown","GA","1840013748"
"Luthersville","GA","1840015748"
"Blue Ridge","GA","1840013551"
"Mendes","GA","1840025918"
"Valdosta","GA","1840015894"
"Register","GA","1840018089"
"Argyle","GA","1840015885"
"Dunwoody","GA","1840022929"
"Eton","GA","1840013550"
"Bowdon","GA","1840013738"
"Sunset Village","GA","1840013796"
"Pine Lake","GA","1840014779"
"Kennesaw","GA","1840014756"
"Lincoln Park","GA","1840013797"
"Iron City","GA","1840017143"
"Moultrie","GA","1840014977"
"East Point","GA","1840013661"
"West Point","GA","1840015752"
"Perry","GA","1840014885"
"Haralson","GA","1840016860"
"Douglas","GA","1840014946"
"Redan","GA","1840013706"
"Carnesville","GA","1840014690"
"Barnesville","GA","1840013783"
"Daisy","GA","1840014911"
"Newington","GA","1840016922"
"Moody AFB","GA","1840073868"
"Arlington","GA","1840013866"
"North Decatur","GA","1840013704"
"Vidalia","GA","1840015820"
"Rocky Ford","GA","1840018051"
"Danville","GA","1840016955"
"Woolsey","GA","1840016846"
"Auburn","GA","1840013680"
"Cuthbert","GA","1840014939"
"Fairburn","GA","1840013662"
"Garfield","GA","1840013804"
"McCaysville","GA","1840015526"
"Scotland","GA","1840015836"
"Rockmart","GA","1840014753"
"Patterson","GA","1840014959"
"Jakin","GA","1840014962"
"Franklin Springs","GA","1840013608"
"Chester","GA","1840017004"
"Norman Park","GA","1840014978"
"Brookhaven","GA","1840029224"
"McIntyre","GA","1840016941"
"East Dublin","GA","1840013815"
"Marshallville","GA","1840015810"
"Winterville","GA","1840015638"
"Experiment","GA","1840013099"
"Lake Park","GA","1840015000"
"Stapleton","GA","1840015737"
"Ochlocknee","GA","1840017142"
"Byron","GA","1840013820"
"Vernonburg","GA","1840017031"
"Leslie","GA","1840014919"
"Bethlehem","GA","1840015620"
"Baldwin","GA","1840013576"
"Darien","GA","1840014952"
"Dacula","GA","1840014743"
"Bluffton","GA","1840015859"
"Nashville","GA","1840014964"
"Ephesus","GA","1840013768"
"Chatsworth","GA","1840014648"
"Zebulon","GA","1840015754"
"Canoochee","GA","1840025894"
"Sardis","GA","1840015740"
"Forsyth","GA","1840013784"
"Statesboro","GA","1840015801"
"Newborn","GA","1840016816"
"Milton","GA","1840014738"
"Girard","GA","1840016890"
"Lakeview Estates","GA","1840029280"
"Higgston","GA","1840015817"
"The Rock","GA","1840025092"
"Alto","GA","1840015543"
"Gay","GA","1840016899"
"Epworth","GA","1840025840"
"Raoul","GA","1840013577"
"Lindale","GA","1840013604"
"North Druid Hills","GA","1840029449"
"Mitchell","GA","1840016889"
"Deepstep","GA","1840016896"
